,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1485,1.0,2020-01-01 00:49:54,2020-01-01 01:18:52,2.0,6.3,1.0,N,129,48,1.0,24.0,3.0,0.5,5.56,0.0,0.3,33.36,2.5
1486,1.0,2020-01-01 00:52:37,2020-01-01 01:07:12,2.0,6.5,1.0,N,231,233,1.0,20.0,3.0,0.5,4.75,0.0,0.3,28.55,2.5
1487,1.0,2020-01-01 00:01:40,2020-01-01 00:01:52,1.0,0.0,2.0,N,79,79,1.0,52.0,2.5,0.5,12.25,6.12,0.3,73.67,2.5
1488,1.0,2020-01-01 00:55:00,2020-01-01 01:08:35,1.0,1.8,1.0,N,45,125,2.0,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
1489,2.0,2020-01-01 00:17:45,2020-01-01 00:24:57,1.0,1.73,1.0,N,239,237,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1490,2.0,2020-01-01 00:29:32,2020-01-01 00:37:59,1.0,1.29,1.0,N,43,262,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
1491,2.0,2020-01-01 00:39:31,2020-01-01 00:41:01,1.0,0.57,1.0,N,262,140,1.0,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5
1492,2.0,2020-01-01 00:48:00,2020-01-01 00:58:03,1.0,1.32,1.0,N,237,163,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1493,2.0,2020-01-01 00:59:32,2020-01-01 01:18:19,1.0,7.52,1.0,N,163,87,1.0,23.0,0.5,0.5,3.0,0.0,0.3,29.8,2.5
1494,1.0,2020-01-01 00:52:28,2020-01-01 01:22:51,2.0,1.0,1.0,N,48,186,2.0,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
1495,2.0,2020-01-01 00:26:29,2020-01-01 00:54:49,1.0,4.2,1.0,N,113,263,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
1496,2.0,2020-01-01 00:07:13,2020-01-01 00:13:59,1.0,1.97,1.0,N,162,141,1.0,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
1497,2.0,2020-01-01 00:29:51,2020-01-01 00:32:09,1.0,0.62,1.0,N,141,263,1.0,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
1498,2.0,2020-01-01 00:36:33,2020-01-01 00:49:14,1.0,3.49,1.0,N,140,166,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
1499,2.0,2020-01-01 00:54:53,2020-01-01 01:07:23,1.0,2.74,1.0,N,151,263,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1500,2.0,2020-01-01 00:09:01,2020-01-01 00:16:03,1.0,1.59,1.0,N,229,236,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1501,2.0,2020-01-01 00:19:08,2020-01-01 00:27:26,1.0,1.85,1.0,N,236,43,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1502,2.0,2020-01-01 00:28:32,2020-01-01 00:43:42,2.0,1.73,1.0,N,142,141,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1503,2.0,2020-01-01 00:53:48,2020-01-01 01:13:54,1.0,3.5,1.0,N,162,211,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
1504,2.0,2020-01-01 00:18:39,2020-01-01 00:24:49,1.0,0.51,1.0,N,50,50,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
1505,2.0,2020-01-01 00:32:30,2020-01-01 01:15:54,1.0,12.54,1.0,N,50,70,1.0,42.0,0.5,0.5,0.0,6.12,0.3,51.92,2.5
1506,1.0,2020-01-01 00:43:47,2020-01-01 00:58:51,1.0,1.9,1.0,N,164,229,1.0,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1507,1.0,2020-01-01 00:10:19,2020-01-01 00:20:56,2.0,2.3,1.0,N,231,90,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1508,1.0,2020-01-01 00:06:42,2020-01-01 00:17:29,2.0,2.9,1.0,N,142,236,1.0,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5
1509,1.0,2020-01-01 00:26:24,2020-01-01 00:32:57,2.0,1.3,1.0,N,43,263,1.0,6.5,3.0,0.5,2.0,0.0,0.3,12.3,2.5
1510,1.0,2020-01-01 00:37:12,2020-01-01 00:48:42,2.0,2.0,1.0,N,263,239,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1511,1.0,2020-01-01 00:50:32,2020-01-01 00:53:31,2.0,0.7,1.0,N,239,238,1.0,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1512,1.0,2020-01-01 00:54:25,2020-01-01 00:58:23,2.0,0.8,1.0,N,238,151,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1513,2.0,2020-01-01 00:05:02,2020-01-01 00:13:49,1.0,1.27,1.0,N,263,237,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1514,2.0,2020-01-01 00:26:25,2020-01-01 00:33:54,1.0,1.24,1.0,N,43,262,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1515,2.0,2020-01-01 00:46:27,2020-01-01 00:53:08,1.0,1.39,1.0,N,263,140,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
1516,2.0,2020-01-01 00:19:37,2020-01-01 00:38:31,4.0,0.7,1.0,N,163,161,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
1517,2.0,2020-01-01 00:42:53,2020-01-01 00:56:01,2.0,1.7,1.0,N,170,79,1.0,10.0,0.5,0.5,4.14,0.0,0.3,17.94,2.5
1518,2.0,2020-01-01 00:57:43,2020-01-01 01:10:52,1.0,2.22,1.0,N,79,162,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1519,1.0,2020-01-01 00:06:01,2020-01-01 00:25:43,1.0,3.2,1.0,N,144,161,2.0,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
1520,1.0,2020-01-01 00:37:01,2020-01-01 00:55:45,1.0,6.0,1.0,N,237,42,2.0,21.0,3.0,0.5,0.0,0.0,0.3,24.8,2.5
1521,2.0,2020-01-01 00:37:24,2020-01-01 00:51:05,1.0,1.92,1.0,N,249,224,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
1522,2.0,2020-01-01 00:55:35,2020-01-01 01:19:45,1.0,3.27,1.0,N,4,246,1.0,17.0,0.5,0.5,1.0,0.0,0.3,21.8,2.5
1523,1.0,2020-01-01 00:07:50,2020-01-01 00:10:04,1.0,0.4,1.0,N,239,238,1.0,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1524,1.0,2020-01-01 00:15:55,2020-01-01 00:22:30,1.0,1.7,1.0,N,239,75,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1525,2.0,2020-01-01 00:16:43,2020-01-01 00:23:49,1.0,1.35,1.0,N,142,43,1.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1526,2.0,2020-01-01 00:33:47,2020-01-01 00:48:20,1.0,2.51,1.0,N,43,236,1.0,11.5,0.5,0.5,4.59,0.0,0.3,19.89,2.5
1527,2.0,2020-01-01 00:54:17,2020-01-01 00:59:22,1.0,0.99,1.0,N,263,140,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
1528,2.0,2020-01-01 00:24:22,2020-01-01 00:35:32,2.0,0.99,1.0,N,234,68,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1529,2.0,2020-01-01 00:45:44,2020-01-01 01:19:14,2.0,7.22,1.0,N,246,116,1.0,28.5,0.5,0.5,6.46,0.0,0.3,38.76,2.5
1530,1.0,2020-01-01 00:22:22,2020-01-01 00:52:48,1.0,5.3,1.0,N,40,49,1.0,21.5,0.5,0.5,4.55,0.0,0.3,27.35,0.0
1531,1.0,2020-01-01 00:10:51,2020-01-01 00:17:49,4.0,0.8,1.0,N,4,148,1.0,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1532,1.0,2020-01-01 00:23:42,2020-01-01 00:26:49,1.0,0.6,1.0,N,79,4,1.0,4.5,3.0,0.5,2.45,0.0,0.3,10.75,2.5
1533,1.0,2020-01-01 00:32:52,2020-01-01 00:49:57,4.0,4.1,1.0,N,79,43,1.0,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
1534,1.0,2020-01-01 00:51:01,2020-01-01 01:05:02,1.0,2.5,1.0,N,43,238,1.0,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5
1535,1.0,2020-01-01 00:29:24,2020-01-01 00:35:55,1.0,0.9,1.0,N,114,79,1.0,6.0,3.0,0.5,1.96,0.0,0.3,11.76,2.5
1536,1.0,2020-01-01 00:39:39,2020-01-01 01:11:09,3.0,5.9,1.0,N,79,239,1.0,23.5,3.0,0.5,6.8,0.0,0.3,34.1,2.5
1537,2.0,2020-01-01 00:13:40,2020-01-01 00:28:02,1.0,2.91,1.0,N,236,107,1.0,12.0,0.5,0.5,2.0,0.0,0.3,17.8,2.5
1538,2.0,2020-01-01 00:34:40,2020-01-01 00:48:18,1.0,1.83,1.0,N,107,148,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
1539,2.0,2020-01-01 00:51:59,2020-01-01 01:09:57,1.0,3.13,1.0,N,79,256,2.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
1540,2.0,2020-01-01 00:16:33,2020-01-01 00:35:58,1.0,1.89,1.0,N,234,161,2.0,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
1541,2.0,2020-01-01 00:37:34,2020-01-01 01:01:25,1.0,2.05,1.0,N,161,113,2.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
1542,2.0,2020-01-01 00:21:50,2020-01-01 00:35:52,4.0,5.55,1.0,N,161,88,1.0,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
1543,2.0,2020-01-01 00:39:21,2020-01-01 00:47:22,2.0,1.01,1.0,N,13,87,1.0,6.5,0.5,0.5,3.09,0.0,0.3,13.39,2.5
1544,2.0,2020-01-01 00:49:35,2020-01-01 01:11:05,3.0,4.8,1.0,N,87,37,2.0,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
1545,2.0,2020-01-01 00:11:17,2020-01-01 00:44:47,1.0,10.45,1.0,N,138,50,1.0,34.0,0.5,0.5,8.78,6.12,0.3,52.7,2.5
1546,2.0,2020-01-01 00:52:56,2020-01-01 01:05:16,1.0,2.22,1.0,N,239,236,2.0,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
1547,1.0,2020-01-01 00:10:45,2020-01-01 00:27:42,1.0,3.3,1.0,N,141,79,1.0,13.5,3.0,0.5,2.0,0.0,0.3,19.3,2.5
1548,1.0,2020-01-01 00:29:31,2020-01-01 00:41:44,2.0,1.3,1.0,N,79,90,1.0,9.0,3.0,0.5,3.2,0.0,0.3,16.0,2.5
1549,1.0,2020-01-01 00:49:14,2020-01-01 01:14:03,2.0,1.6,1.0,N,246,137,1.0,15.0,3.0,0.5,5.6,0.0,0.3,24.4,2.5
1550,2.0,2020-01-01 00:14:50,2020-01-01 00:25:51,1.0,2.05,1.0,N,239,237,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
1551,2.0,2020-01-01 00:36:30,2020-01-01 00:44:08,1.0,1.71,1.0,N,237,236,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1552,2.0,2020-01-01 00:47:45,2020-01-01 01:10:32,1.0,9.66,1.0,N,263,97,1.0,28.5,0.5,0.5,6.46,0.0,0.3,38.76,2.5
1553,2.0,2020-01-01 00:23:44,2020-01-01 00:31:11,1.0,1.35,1.0,N,163,141,1.0,7.5,0.5,0.5,0.1,0.0,0.3,11.4,2.5
1554,2.0,2020-01-01 00:32:48,2020-01-01 00:36:10,1.0,1.14,1.0,N,141,229,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1555,2.0,2020-01-01 00:36:46,2020-01-01 00:49:29,1.0,2.41,1.0,N,229,234,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
1556,2.0,2020-01-01 00:56:54,2020-01-01 01:08:49,1.0,1.55,1.0,N,107,211,1.0,9.5,0.5,0.5,3.0,0.0,0.3,16.3,2.5
1557,2.0,2020-01-01 00:05:05,2020-01-01 00:19:55,1.0,4.52,1.0,N,113,262,1.0,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
1558,2.0,2020-01-01 00:32:39,2020-01-01 00:36:14,1.0,0.89,1.0,N,237,263,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1559,2.0,2020-01-01 00:39:23,2020-01-01 00:43:13,1.0,0.77,1.0,N,236,263,1.0,5.0,0.5,0.5,1.32,0.0,0.3,10.12,2.5
1560,2.0,2020-01-01 00:46:39,2020-01-01 00:48:56,1.0,0.5,1.0,N,141,141,1.0,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5
1561,2.0,2020-01-01 00:52:23,2020-01-01 01:12:22,1.0,6.43,1.0,N,263,212,2.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
1562,2.0,2020-01-01 00:34:49,2020-01-01 00:37:49,1.0,0.48,1.0,N,249,90,1.0,4.0,0.5,0.5,1.17,0.0,0.3,8.97,2.5
1563,2.0,2020-01-01 00:39:04,2020-01-01 00:49:38,1.0,1.6,1.0,N,90,246,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
1564,2.0,2020-01-01 01:01:11,2020-01-01 01:14:01,1.0,1.07,1.0,N,90,186,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
1565,2.0,2020-01-01 00:14:47,2020-01-01 00:23:03,3.0,1.55,1.0,N,233,107,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1566,2.0,2020-01-01 00:47:14,2020-01-01 00:55:02,1.0,1.21,1.0,N,249,68,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
1567,2.0,2020-01-01 00:58:17,2020-01-01 01:23:39,1.0,4.57,1.0,N,68,262,2.0,19.5,0.5,0.5,0.0,0.0,0.3,23.3,2.5
1568,2.0,2020-01-01 00:21:28,2020-01-01 00:43:16,1.0,3.4,1.0,N,43,68,1.0,16.5,0.5,0.5,5.08,0.0,0.3,25.38,2.5
1569,2.0,2020-01-01 00:50:06,2020-01-01 01:22:31,1.0,7.54,1.0,N,186,42,2.0,27.5,0.5,0.5,0.0,0.0,0.3,31.3,2.5
1570,1.0,2020-01-01 00:09:20,2020-01-01 00:21:03,1.0,2.2,1.0,N,262,238,1.0,10.5,3.0,0.5,2.86,0.0,0.3,17.16,2.5
1571,1.0,2020-01-01 00:22:51,2020-01-01 00:43:07,1.0,4.6,1.0,N,239,113,1.0,18.0,3.0,0.5,4.36,0.0,0.3,26.16,2.5
1572,1.0,2020-01-01 00:50:44,2020-01-01 01:23:44,1.0,5.7,1.0,N,107,151,1.0,24.5,3.0,0.5,4.0,0.0,0.3,32.3,2.5
1573,2.0,2020-01-01 00:14:33,2020-01-01 00:26:40,2.0,1.38,1.0,N,68,90,1.0,8.5,0.5,0.5,1.5,0.0,0.3,13.8,2.5
1574,2.0,2020-01-01 00:30:18,2020-01-01 01:14:34,2.0,6.57,1.0,N,186,263,1.0,29.0,0.5,0.5,8.2,0.0,0.3,41.0,2.5
1575,2.0,2020-01-01 00:13:35,2020-01-01 00:40:22,2.0,3.55,1.0,N,237,144,1.0,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
1576,2.0,2020-01-01 00:44:59,2020-01-01 00:53:49,2.0,1.42,1.0,N,79,233,1.0,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5
1577,2.0,2020-01-01 01:00:07,2020-01-01 01:15:21,2.0,4.58,1.0,N,170,209,1.0,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
1578,2.0,2020-01-01 00:30:28,2020-01-01 00:40:23,1.0,1.49,1.0,N,148,107,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1579,2.0,2020-01-01 00:49:55,2020-01-01 01:01:00,1.0,1.9,1.0,N,234,125,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1580,1.0,2020-01-01 00:35:11,2020-01-01 00:47:44,2.0,3.5,1.0,N,107,262,1.0,12.0,3.0,0.5,2.2,0.0,0.3,18.0,2.5
1581,1.0,2020-01-01 00:55:10,2020-01-01 01:00:41,4.0,1.4,1.0,N,141,229,1.0,6.5,3.0,0.5,2.0,0.0,0.3,12.3,2.5
1582,2.0,2020-01-01 00:23:35,2020-01-01 00:29:55,4.0,0.82,1.0,N,162,161,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
1583,2.0,2020-01-01 00:31:33,2020-01-01 00:56:27,2.0,7.16,1.0,N,161,261,2.0,24.5,0.5,0.5,0.0,0.0,0.3,28.3,2.5
1584,1.0,2020-01-01 00:06:47,2020-01-01 00:24:52,3.0,1.8,1.0,N,158,148,1.0,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
1585,1.0,2020-01-01 00:27:58,2020-01-01 00:48:54,2.0,2.5,1.0,N,148,170,1.0,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
1586,1.0,2020-01-01 00:59:13,2020-01-01 01:12:59,2.0,1.4,1.0,N,170,246,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1587,1.0,2020-01-01 00:18:18,2020-01-01 00:28:35,2.0,1.4,1.0,N,114,4,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1588,1.0,2020-01-01 00:33:20,2020-01-01 01:07:24,1.0,3.2,1.0,N,79,246,1.0,21.5,3.0,0.5,6.3,0.0,0.3,31.6,2.5
1589,2.0,2020-01-01 00:10:40,2020-01-01 00:19:41,1.0,1.59,1.0,N,249,144,1.0,8.0,0.5,0.5,3.54,0.0,0.3,15.34,2.5
1590,2.0,2020-01-01 00:24:34,2020-01-01 00:40:13,1.0,2.47,1.0,N,144,233,1.0,11.5,0.5,0.5,1.0,0.0,0.3,16.3,2.5
1591,2.0,2020-01-01 00:51:34,2020-01-01 00:58:35,1.0,0.98,1.0,N,229,170,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1592,1.0,2020-01-01 00:14:17,2020-01-01 00:32:51,1.0,3.3,1.0,N,239,233,1.0,14.5,3.0,0.5,4.55,0.0,0.3,22.85,2.5
1593,2.0,2020-01-01 00:40:25,2020-01-01 01:03:01,1.0,6.59,1.0,N,229,173,2.0,22.5,0.5,0.5,0.0,0.0,0.3,26.3,2.5
1594,2.0,2020-01-01 00:14:56,2020-01-01 00:26:03,5.0,3.86,1.0,N,211,80,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
1595,1.0,2020-01-01 00:11:13,2020-01-01 00:16:42,1.0,1.0,1.0,N,231,13,1.0,6.0,3.0,0.5,2.45,0.0,0.3,12.25,2.5
1596,1.0,2020-01-01 00:32:14,2020-01-01 00:47:25,1.0,2.5,1.0,N,87,113,1.0,11.5,3.0,0.5,2.3,0.0,0.3,17.6,2.5
1597,1.0,2020-01-01 00:53:50,2020-01-01 01:06:29,1.0,2.0,1.0,N,114,170,1.0,10.0,3.0,0.5,1.0,0.0,0.3,14.8,2.5
1598,2.0,2020-01-01 00:19:02,2020-01-01 00:31:19,1.0,1.52,1.0,N,114,68,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1599,2.0,2020-01-01 00:47:08,2020-01-01 00:59:21,1.0,1.95,1.0,N,68,79,1.0,10.0,0.5,0.5,4.14,0.0,0.3,17.94,2.5
1600,2.0,2020-01-01 00:21:23,2020-01-01 00:29:47,1.0,2.2,1.0,N,43,238,1.0,9.0,0.5,0.5,2.0,0.0,0.3,14.8,2.5
1601,2.0,2020-01-01 00:36:59,2020-01-01 00:45:25,1.0,1.62,1.0,N,142,237,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1602,2.0,2020-01-01 00:55:25,2020-01-01 01:07:42,1.0,2.19,1.0,N,43,143,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1603,1.0,2020-01-01 00:03:11,2020-01-01 00:21:13,1.0,4.2,1.0,N,68,238,1.0,17.0,3.0,0.5,6.2,0.0,0.3,27.0,2.5
1604,1.0,2020-01-01 00:27:53,2020-01-01 00:41:59,1.0,1.4,1.0,N,239,48,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1605,1.0,2020-01-01 00:47:39,2020-01-01 01:07:30,1.0,2.9,1.0,N,48,234,2.0,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
1606,2.0,2020-01-01 00:30:50,2020-01-01 00:38:30,1.0,0.73,1.0,N,79,107,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1607,2.0,2020-01-01 00:50:06,2020-01-01 01:18:55,1.0,5.47,1.0,N,170,42,2.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
1608,2.0,2020-01-01 00:24:08,2020-01-01 00:37:31,2.0,1.3,1.0,N,137,234,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
1609,2.0,2020-01-01 00:52:37,2020-01-01 01:01:19,2.0,1.23,1.0,N,249,79,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
1610,2.0,2020-01-01 00:20:10,2020-01-01 00:26:06,1.0,1.3,1.0,N,229,137,1.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
1611,2.0,2020-01-01 00:30:57,2020-01-01 00:44:28,1.0,1.37,1.0,N,79,90,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
1612,2.0,2020-01-01 00:50:20,2020-01-01 00:59:32,1.0,1.47,1.0,N,90,79,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1613,1.0,2020-01-01 00:13:40,2020-01-01 00:41:08,2.0,7.2,1.0,N,151,79,1.0,25.0,3.0,0.5,0.0,0.0,0.3,28.8,2.5
1614,2.0,2020-01-01 00:30:36,2020-01-01 00:43:48,2.0,2.33,1.0,N,238,262,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
1615,2.0,2020-01-01 00:47:22,2020-01-01 00:52:25,2.0,1.41,1.0,N,263,229,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
1616,2.0,2020-01-01 00:55:12,2020-01-01 01:05:25,2.0,1.95,1.0,N,229,236,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
1617,2.0,2020-01-01 00:22:19,2020-01-01 00:36:01,1.0,4.3,1.0,N,170,7,1.0,14.5,0.5,0.5,1.9,0.0,0.3,20.2,2.5
1618,2.0,2020-01-01 00:39:12,2020-01-01 00:46:23,1.0,0.97,1.0,N,7,179,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
1619,2.0,2020-01-01 00:48:06,2020-01-01 00:56:27,1.0,1.91,1.0,N,179,223,1.0,8.5,0.5,0.5,2.94,0.0,0.3,12.74,0.0
1620,2.0,2020-01-01 00:13:11,2020-01-01 00:21:26,1.0,2.06,1.0,N,236,24,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1621,2.0,2020-01-01 00:30:26,2020-01-01 00:44:38,1.0,6.79,1.0,N,151,127,2.0,21.0,0.5,0.5,0.0,0.0,0.3,22.3,0.0
1622,2.0,2020-01-01 00:56:58,2020-01-01 01:07:33,1.0,4.74,1.0,N,166,50,1.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
1623,1.0,2020-01-01 00:23:56,2020-01-01 00:47:29,4.0,2.0,1.0,N,264,229,2.0,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
1624,2.0,2020-01-01 00:17:11,2020-01-01 00:24:04,1.0,1.7,1.0,N,143,151,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1625,2.0,2020-01-01 00:28:57,2020-01-01 00:35:46,1.0,1.06,1.0,N,151,238,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
1626,2.0,2020-01-01 00:36:28,2020-01-01 00:47:14,1.0,2.0,1.0,N,238,163,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
1627,2.0,2020-01-01 00:49:33,2020-01-01 00:54:59,1.0,0.94,1.0,N,237,236,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
1628,2.0,2020-01-01 00:59:30,2020-01-01 01:07:13,1.0,1.17,1.0,N,237,236,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1629,1.0,2020-01-01 00:24:32,2020-01-01 00:36:42,3.0,0.9,1.0,N,234,137,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1630,2.0,2020-01-01 00:42:43,2020-01-01 00:50:03,1.0,0.65,1.0,N,107,137,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
1631,2.0,2020-01-01 01:00:12,2020-01-01 01:04:21,1.0,0.57,1.0,N,107,107,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
1632,2.0,2020-01-01 00:04:53,2020-01-01 00:29:55,1.0,2.05,1.0,N,43,234,1.0,16.0,0.5,0.5,4.95,0.0,0.3,24.75,2.5
1633,2.0,2020-01-01 00:30:45,2020-01-01 00:43:10,1.0,1.59,1.0,N,234,4,1.0,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5
1634,1.0,2020-01-01 00:19:41,2020-01-01 00:34:06,2.0,3.9,1.0,N,114,140,1.0,13.5,3.0,0.5,2.0,0.0,0.3,19.3,2.5
1635,1.0,2020-01-01 00:37:40,2020-01-01 00:50:58,1.0,3.6,1.0,N,263,166,1.0,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
1636,1.0,2020-01-01 00:55:46,2020-01-01 01:06:20,1.0,2.9,1.0,N,166,236,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
1637,1.0,2020-01-01 00:19:46,2020-01-01 00:40:31,2.0,3.4,1.0,N,68,148,2.0,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
1638,1.0,2020-01-01 00:41:56,2020-01-01 00:58:34,1.0,3.1,1.0,N,148,255,1.0,14.0,3.0,0.5,4.45,0.0,0.3,22.25,2.5
1639,2.0,2020-01-01 00:04:02,2020-01-01 00:10:49,1.0,1.25,1.0,N,170,229,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1640,2.0,2020-01-01 00:19:04,2020-01-01 00:23:34,1.0,0.81,1.0,N,142,143,1.0,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
1641,2.0,2020-01-01 00:29:21,2020-01-01 00:34:25,1.0,1.22,1.0,N,142,239,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
1642,2.0,2020-01-01 00:37:39,2020-01-01 00:42:10,1.0,0.88,1.0,N,239,142,1.0,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
1643,2.0,2020-01-01 00:44:43,2020-01-01 01:01:27,1.0,2.23,1.0,N,142,140,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
